bbl,latitude,longitude,bldgclass,landuse,lotarea,bldgarea,numfloors,unitsres,unitstotal,yearbuilt,footprint_area
1004630018.0,40.7289036,-73.9890641,C7,4.0,3120.0,7566.0,4.0,15.0,17.0,1900.0,1891.5
1004640034.0,40.7291807,-73.9875992,C7,4.0,3485.0,17200.0,6.0,19.0,21.0,1900.0,2866.6666666666665
1004630013.0,40.7290766,-73.9894754,C7,4.0,3120.0,12080.0,5.0,19.0,20.0,1900.0,2416.0
1004630012.0,40.7291095,-73.9895548,K2,5.0,3120.0,15600.0,5.0,0.0,5.0,1900.0,3120.0
1004630014.0,40.7290409,-73.9893924,C1,2.0,3120.0,10840.0,5.0,20.0,20.0,1900.0,2168.0
1004500006.0,40.7288458,-73.9870436,O5,5.0,6709.0,22274.0,5.0,0.0,16.0,1920.0,4454.8
1004640055.0,40.7294608,-73.9890965,S4,4.0,3616.0,9544.0,4.0,4.0,5.0,1900.0,2386.0
1004640046.0,40.7291451,-73.9883497,C7,4.0,2934.0,13170.0,6.0,20.0,22.0,1900.0,2195.0
1004640054.0,40.7294224,-73.9890063,C7,4.0,2934.0,11200.0,5.0,18.0,22.0,1900.0,2240.0
1004640033.0,40.7292631,-73.987794,C7,4.0,2104.0,9180.0,6.0,12.0,14.0,1900.0,1530.0
1004500008.0,40.7289473,-73.9869714,O5,5.0,3354.0,10062.0,3.0,0.0,4.0,1920.0,3354.0
1004640152.0,40.7293894,-73.9889233,C7,4.0,2934.0,13375.0,5.0,16.0,18.0,1900.0,2675.0
1004630016.0,40.7289723,-73.9892301,C5,2.0,3420.0,10140.0,5.0,8.0,9.0,1900.0,2028.0
1004640037.0,40.7290325,-73.9878013,O2,5.0,5980.0,17066.0,3.0,0.0,1.0,1900.0,5688.666666666667
1004590008.0,40.7268288,-73.9912869,K4,4.0,2657.0,8624.0,4.5,3.0,4.0,1920.0,1916.4444444444443
1004590010.0,40.7267409,-73.9911354,B1,1.0,1021.0,2420.0,4.0,2.0,2.0,1899.0,605.0
1004600056.0,40.7270017,-73.9907962,P5,8.0,4809.0,32000.0,7.0,0.0,1.0,1920.0,4571.428571428572
1004590005.0,40.7266614,-73.9913194,C7,4.0,3060.0,6281.0,3.5,7.0,9.0,1900.0,1794.5714285714287
1004450049.0,40.7251817,-73.9883576,C4,2.0,2404.0,11046.0,6.0,24.0,24.0,1900.0,1841.0
1004450054.0,40.7253327,-73.9887111,C1,2.0,1923.0,7470.0,7.0,8.0,8.0,1999.0,1067.142857142857
1004450052.0,40.7252915,-73.9886173,C7,4.0,3847.0,14000.0,5.0,17.0,19.0,1987.0,2800.0
1004450050.0,40.7252174,-73.9884369,C4,2.0,2404.0,11025.0,6.0,24.0,24.0,1900.0,1837.5
1004480033.0,40.7266938,-73.986373,S4,4.0,2208.0,6029.0,5.0,4.0,5.0,1900.0,1205.8
1004450051.0,40.7252503,-73.9885163,C6,2.0,2404.0,11046.0,6.0,24.0,24.0,1900.0,1841.0
1004450026.0,40.7253051,-73.9879066,C1,2.0,4808.0,17443.0,5.0,48.0,48.0,1900.0,3488.6
1004460036.0,40.7254176,-73.9873041,C7,4.0,2424.0,11517.0,5.0,16.0,20.0,1900.0,2303.4
1004450031.0,40.7252063,-73.9874015,C7,4.0,1776.0,8895.0,5.0,16.0,17.0,1900.0,1779.0
1004450025.0,40.7253546,-73.9880256,C1,2.0,2404.0,8270.0,5.0,24.0,24.0,1900.0,1654.0
1004450028.0,40.7252557,-73.9877875,C7,4.0,2404.0,10854.0,6.0,24.0,26.0,1910.0,1809.0
1004450030.0,40.7252447,-73.9875855,C7,4.0,1250.0,5730.0,5.0,8.0,10.0,1910.0,1146.0
1004450032.0,40.7251459,-73.9874484,C7,4.0,1776.0,6567.0,5.0,8.0,10.0,1900.0,1313.4
1004450034.0,40.7250471,-73.9875711,C7,4.0,2400.0,7935.0,5.0,15.0,16.0,1900.0,1587.0
1004470028.0,40.7264111,-73.9865823,C7,4.0,4850.0,17473.0,5.0,20.0,24.0,1910.0,3494.6
1004450042.0,40.724984,-73.9878814,C6,2.0,2404.0,10410.0,6.0,15.0,15.0,1900.0,1735.0
1004460035.0,40.725478,-73.9872607,C7,4.0,2349.0,9385.0,5.0,19.0,21.0,1900.0,1877.0
1004450043.0,40.7250169,-73.9879608,C1,2.0,2404.0,8847.0,5.0,20.0,20.0,1900.0,1769.4
1004450029.0,40.7252228,-73.9877082,C7,4.0,2404.0,9195.0,5.0,20.0,21.0,1910.0,1839.0
1004450035.0,40.7249895,-73.9876144,C7,4.0,2400.0,9216.0,5.0,7.0,8.0,1900.0,1843.2
1004450038.0,40.724855,-73.9877551,D9,3.0,3846.0,19785.0,7.0,38.0,41.0,1920.0,2826.4285714285716
1004450045.0,40.7250993,-73.9881592,D1,3.0,4809.0,36047.0,13.0,45.0,45.0,2003.0,2772.846153846154
1004450036.0,40.7249318,-73.9876541,C7,4.0,2400.0,8324.0,5.0,12.0,13.0,1900.0,1664.8
1004450037.0,40.7247891,-73.9875928,S4,4.0,962.0,4163.0,4.0,4.0,5.0,1910.0,1040.75
1004450033.0,40.7251047,-73.9875314,C7,4.0,2400.0,8800.0,6.0,14.0,16.0,1900.0,1466.6666666666667
1004450047.0,40.7251487,-73.9882782,C7,4.0,2404.0,11025.0,6.0,11.0,14.0,1900.0,1837.5
1004460033.0,40.7255933,-73.9871741,C7,4.0,2382.0,8588.0,5.0,16.0,17.0,1900.0,1717.6
1004450022.0,40.7254204,-73.9881844,C7,4.0,7213.0,19812.0,1.0,18.0,21.0,1900.0,19812.0
1004450044.0,40.7250499,-73.9880401,C7,4.0,2404.0,9355.0,5.0,20.0,22.0,1910.0,1871.0
1004470033.0,40.7261449,-73.9867772,C7,4.0,2425.0,11158.0,5.0,16.0,17.0,1920.0,2231.6
1004500044.0,40.7282364,-73.9862392,C2,2.0,2348.0,6972.0,4.0,5.0,5.0,1900.0,1743.0
1004500046.0,40.7283105,-73.9863907,I5,8.0,2471.0,6142.0,4.0,1.0,2.0,1920.0,1535.5
1004500050.0,40.728434,-73.9867154,C4,2.0,2348.0,8240.0,4.0,5.0,5.0,1900.0,2060.0
1004500052.0,40.7285109,-73.9868633,C3,2.0,2500.0,7376.0,4.0,4.0,4.0,1900.0,1844.0
1004480028.0,40.726949,-73.9861132,C7,4.0,1555.0,5710.0,5.0,8.0,10.0,1900.0,1142.0
1004500024.0,40.7283626,-73.9858387,C4,2.0,2348.0,7299.0,5.0,10.0,10.0,1900.0,1459.8
1004490018.0,40.7279235,-73.9866686,C7,4.0,2437.0,10905.0,6.0,19.0,20.0,1900.0,1817.5
1004500039.0,40.7280689,-73.9858423,C5,2.0,2348.0,5192.0,4.0,10.0,10.0,1900.0,1298.0
1004490019.0,40.7278906,-73.9865892,C5,2.0,2438.0,9190.0,4.0,10.0,10.0,1920.0,2297.5
1004490020.0,40.7278521,-73.9865134,M1,8.0,2563.0,4589.0,3.0,0.0,1.0,1920.0,1529.6666666666667
1004500018.0,40.728541,-73.9862499,C7,4.0,3431.0,13282.0,6.0,22.0,26.0,1900.0,2213.6666666666665
1004500051.0,40.728467,-73.9867911,C4,2.0,2348.0,7990.0,5.0,10.0,10.0,1900.0,1598.0
1004500020.0,40.7284971,-73.9861525,C7,4.0,2348.0,9546.0,5.0,20.0,22.0,1920.0,1909.2
1004500022.0,40.7284285,-73.9859938,S1,4.0,2348.0,4500.0,2.0,1.0,2.0,1899.0,2250.0
1004490017.0,40.7279729,-73.9867876,D1,3.0,4876.0,16454.0,8.0,24.0,24.0,2005.0,2056.75
1004490021.0,40.7278192,-73.9864341,C4,2.0,2537.0,11814.0,6.0,26.0,26.0,1900.0,1969.0
1004490022.0,40.7277917,-73.9863547,C4,2.0,2438.0,9640.0,5.0,12.0,12.0,1900.0,1928.0
1004490025.0,40.7276709,-73.9860841,N9,8.0,5050.0,16625.0,5.0,0.0,1.0,1920.0,3325.0
1004490027.0,40.7276242,-73.9859579,C1,2.0,2437.0,9470.0,5.0,20.0,20.0,1929.0,1894.0
1004490036.0,40.7272674,-73.9858497,S3,4.0,1000.0,3280.0,4.0,3.0,4.0,1900.0,820.0
1004490038.0,40.7271686,-73.9859219,S3,4.0,875.0,3500.0,4.0,3.0,4.0,1900.0,875.0
1004490039.0,40.7273196,-73.985976,C1,2.0,2438.0,9680.0,5.0,11.0,11.0,1900.0,1936.0
1004490041.0,40.7273855,-73.9861311,C7,4.0,2438.0,6128.0,4.0,7.0,8.0,1900.0,1532.0
1004500011.0,40.728736,-73.9866973,C7,4.0,2196.0,10074.0,6.0,16.0,18.0,1910.0,1679.0
1004500012.0,40.7286948,-73.9866287,C7,4.0,2348.0,10410.0,6.0,16.0,18.0,1910.0,1735.0
1004500014.0,40.7286618,-73.9865494,C7,4.0,2348.0,10260.0,6.0,16.0,18.0,1910.0,1710.0
1004500015.0,40.7286344,-73.9864628,D6,4.0,2254.0,12196.0,7.0,22.0,23.0,1988.0,1742.2857142857142
1004500016.0,40.7285877,-73.986369,C7,4.0,3522.0,13234.0,6.0,22.0,25.0,1910.0,2205.6666666666665
1004500021.0,40.7284614,-73.9860731,C7,4.0,2348.0,9532.0,5.0,20.0,22.0,1910.0,1906.4
1004500047.0,40.7283379,-73.9864737,C1,2.0,2348.0,10868.0,6.0,12.0,12.0,1900.0,1811.3333333333333
1004500049.0,40.7284066,-73.9866288,C6,2.0,2442.0,9585.0,5.0,10.0,10.0,1920.0,1917.0
1004470030.0,40.7263206,-73.9866472,C7,4.0,2425.0,6622.0,5.0,16.0,19.0,1900.0,1324.4
1004500045.0,40.728272,-73.9863185,C4,2.0,2348.0,6572.0,4.0,9.0,9.0,1900.0,1643.0
1004480029.0,40.7268942,-73.9861673,C7,4.0,1746.0,5705.0,5.0,8.0,10.0,1910.0,1141.0
1004490028.0,40.7275748,-73.9858388,C7,4.0,4875.0,14400.0,4.0,7.0,9.0,1920.0,3600.0
1004500042.0,40.7281787,-73.9860732,C7,4.0,2571.0,10980.0,5.0,20.0,21.0,1900.0,2196.0
1004490035.0,40.7273168,-73.9858136,S3,4.0,1000.0,3680.0,4.0,3.0,4.0,1900.0,920.0
1004470031.0,40.7262629,-73.9866906,C7,4.0,2425.0,6625.0,5.0,8.0,11.0,1920.0,1325.0
1004480032.0,40.726746,-73.9863333,S4,4.0,2208.0,6448.0,5.0,4.0,5.0,1920.0,1289.6
1004490023.0,40.7277588,-73.9862753,C2,2.0,2438.0,6016.0,4.0,6.0,6.0,1900.0,1504.0
1004500023.0,40.7284065,-73.9859072,G9,7.0,2125.0,1075.0,1.0,0.0,1.0,1940.0,1075.0
1004500041.0,40.7281348,-73.9860011,C4,2.0,2348.0,9540.0,5.0,10.0,10.0,1900.0,1908.0
1004480034.0,40.7266334,-73.9864163,C7,4.0,2592.0,10488.0,5.0,18.0,22.0,1900.0,2097.6
1004500048.0,40.7283709,-73.986553,C6,2.0,2348.0,6100.0,4.0,5.0,5.0,1900.0,1525.0
1004490037.0,40.727218,-73.9858858,S3,4.0,1000.0,3280.0,4.0,3.0,4.0,1900.0,820.0
1004470045.0,40.7264607,-73.9876322,C1,2.0,2425.0,7000.0,5.0,12.0,12.0,1900.0,1400.0
1004490034.0,40.7273635,-73.9857811,S3,4.0,1000.0,3680.0,4.0,3.0,4.0,1900.0,920.0
1004500043.0,40.7282034,-73.9861598,C5,2.0,2348.0,6250.0,5.0,13.0,13.0,1900.0,1250.0
1004470044.0,40.7264277,-73.9875528,C1,2.0,2425.0,7000.0,5.0,12.0,12.0,1900.0,1400.0
1004480030.0,40.7268557,-73.9862539,C7,4.0,2267.0,8507.0,5.0,8.0,9.0,1910.0,1701.4
1004480031.0,40.7268009,-73.9862936,S3,4.0,2208.0,6311.0,5.0,3.0,4.0,1910.0,1262.2
1004480027.0,40.7270122,-73.9860951,C7,4.0,1557.0,6226.0,5.0,8.0,10.0,1920.0,1245.2
1004450020.0,40.7255056,-73.9883792,C7,4.0,4808.0,19832.0,6.0,29.0,31.0,1900.0,3305.3333333333335
1004470050.0,40.7266281,-73.9880254,C7,4.0,2425.0,6750.0,5.0,9.0,10.0,1900.0,1350.0
1004600032.0,40.7268424,-73.9896128,A4,1.0,1600.0,3360.0,3.0,1.0,1.0,1843.0,1120.0
1004470053.0,40.7267462,-73.9883032,C7,4.0,4850.0,18864.0,6.0,34.0,36.0,1900.0,3144.0
1004460001.0,40.7261534,-73.9890537,D5,3.0,2400.0,16200.0,6.0,5.0,6.0,1929.0,2700.0
1004610035.0,40.7270482,-73.9892015,C7,4.0,4850.0,26460.0,6.0,25.0,29.0,1910.0,4410.0
1004470055.0,40.726738,-73.9884655,C1,2.0,1213.0,5875.0,5.0,12.0,12.0,1900.0,1175.0
1017090047.0,40.7956025,-73.9353012,C7,4.0,2375.0,8760.0,5.0,8.0,10.0,1900.0,1752.0
1017090027.0,40.7949537,-73.9335755,C7,4.0,1725.0,6750.0,5.0,8.0,10.0,1910.0,1350.0
1004460034.0,40.7255356,-73.9872174,C7,4.0,2382.0,9635.0,5.0,16.0,18.0,1900.0,1927.0
1004450014.0,40.7257224,-73.9889167,D7,4.0,14100.0,114700.0,9.0,85.0,89.0,1997.0,12744.444444444445
1004450016.0,40.7256236,-73.9886642,W9,8.0,1803.0,3396.0,3.0,0.0,4.0,1900.0,1132.0
1004450017.0,40.7255989,-73.9886064,C3,2.0,1803.0,3921.0,3.0,4.0,4.0,1900.0,1307.0
1004460011.0,40.7263235,-73.9884476,C1,2.0,4119.0,18444.0,6.0,34.0,34.0,1920.0,3074.0
1004470049.0,40.7265952,-73.987946,C1,2.0,2425.0,8100.0,5.0,23.0,23.0,1900.0,1620.0
1004470051.0,40.7266775,-73.9881445,D1,3.0,4850.0,20600.0,6.0,47.0,47.0,1940.0,3433.3333333333335
1004590023.0,40.7262907,-73.9902299,J5,5.0,2325.0,7000.0,4.0,0.0,3.0,1900.0,1750.0
1004460037.0,40.7255878,-73.9874411,C7,4.0,2445.0,12000.0,5.0,22.0,24.0,1900.0,2400.0
1004470016.0,40.7267708,-73.9876141,C7,4.0,2425.0,7250.0,5.0,17.0,18.0,1920.0,1450.0
1004470043.0,40.7263948,-73.9874734,C1,2.0,2425.0,7000.0,5.0,24.0,24.0,1900.0,1400.0
1004460009.0,40.7263784,-73.9885847,C7,4.0,4119.0,16448.0,6.0,22.0,25.0,1920.0,2741.3333333333335
1004460025.0,40.7259254,-73.987506,C6,2.0,2404.0,7001.0,5.0,12.0,12.0,1900.0,1400.2
1004470042.0,40.7263618,-73.9873941,C1,2.0,2425.0,7000.0,5.0,24.0,24.0,1900.0,1400.0
1004450018.0,40.7255632,-73.9885163,C1,2.0,3606.0,18516.0,5.0,28.0,28.0,1900.0,3703.2
1004460027.0,40.7258595,-73.9873473,C4,2.0,2404.0,9320.0,5.0,20.0,20.0,1900.0,1864.0
1004470046.0,40.7264963,-73.9877115,C7,4.0,2425.0,9344.0,5.0,21.0,23.0,1900.0,1868.8
1004470047.0,40.7265458,-73.987827,Y2,8.0,4850.0,42235.0,6.0,0.0,1.0,2004.0,7039.166666666667
1004480040.0,40.7269656,-73.9869574,A4,1.0,2271.0,7864.0,6.0,1.0,1.0,2012.0,1310.6666666666667
1004470041.0,40.7263289,-73.9873147,C1,2.0,2425.0,9179.0,5.0,20.0,20.0,1900.0,1835.8
1004460029.0,40.7257717,-73.9870478,K1,5.0,7200.0,7200.0,1.0,0.0,1.0,1920.0,7200.0
1004490010.0,40.7282612,-73.987235,S2,4.0,665.0,2558.0,4.0,2.0,3.0,1880.0,639.5
1004500005.0,40.728747,-73.9871158,S9,4.0,3353.0,8620.0,4.5,5.0,7.0,1900.0,1915.5555555555557
1004460028.0,40.7258266,-73.9872679,C1,2.0,2404.0,9320.0,5.0,20.0,20.0,1900.0,1864.0
1004490055.0,40.7278522,-73.9872386,C1,2.0,2438.0,10116.0,5.0,12.0,12.0,1910.0,2023.2
1004500054.0,40.7285109,-73.9870798,S5,4.0,1211.0,3844.0,4.0,6.0,7.0,1900.0,961.0
1004470038.0,40.7262273,-73.9870802,C7,4.0,2425.0,8450.0,5.0,12.0,13.0,1900.0,1690.0
1004470039.0,40.726263,-73.987156,C7,4.0,2425.0,8090.0,5.0,8.0,9.0,1900.0,1618.0
1004490012.0,40.7281239,-73.9871448,C4,2.0,2438.0,6645.0,5.0,8.0,8.0,1940.0,1329.0
1004490015.0,40.7280251,-73.9869067,D4,3.0,2438.0,9585.0,5.0,19.0,19.0,1920.0,1917.0
1004500055.0,40.7285494,-73.98717,S5,4.0,1211.0,3892.0,4.0,5.0,6.0,1900.0,973.0
1004470036.0,40.7261587,-73.9869828,C4,2.0,2692.0,16164.0,6.0,28.0,28.0,1900.0,2694.0
1004490014.0,40.728058,-73.9869861,C2,2.0,2438.0,5879.0,4.0,6.0,6.0,1920.0,1469.75
1004490013.0,40.728091,-73.9870654,M3,8.0,2438.0,5775.0,4.0,0.0,2.0,1900.0,1443.75
1004500003.0,40.7286289,-73.9870906,O9,5.0,7634.0,31940.0,6.0,18.0,34.0,1938.0,5323.333333333333
1004500001.0,40.7286153,-73.9873287,C7,4.0,2890.0,12098.0,6.0,15.0,16.0,1900.0,2016.3333333333333
1004490053.0,40.7277863,-73.9870835,C5,2.0,2438.0,7358.0,5.0,28.0,28.0,1910.0,1471.6
1004490011.0,40.7281514,-73.9872278,S4,4.0,2538.0,6552.0,5.0,4.0,5.0,1900.0,1310.4
1004470040.0,40.7262959,-73.9872353,C1,2.0,2425.0,9688.0,5.0,19.0,19.0,1900.0,1937.6
1004500036.0,40.7279673,-73.9856042,D6,4.0,2348.0,8992.0,4.0,9.0,10.0,1900.0,2248.0
1004500038.0,40.7280332,-73.985763,C4,2.0,2348.0,4142.0,4.0,4.0,4.0,1900.0,1035.5
1004490032.0,40.7274705,-73.9857017,C4,2.0,1225.0,5390.0,5.0,8.0,9.0,1900.0,1078.0
1004490033.0,40.7274129,-73.985745,S4,4.0,1050.0,4440.0,5.0,4.0,5.0,1900.0,888.0
1004500035.0,40.7278932,-73.9855573,C7,4.0,1398.0,6500.0,5.5,10.0,11.0,1987.0,1181.8181818181818
1004500026.0,40.7282939,-73.9856799,C4,2.0,2348.0,9365.0,5.0,20.0,20.0,1920.0,1873.0
1004500037.0,40.7280002,-73.9856836,S4,4.0,2398.0,4992.0,4.0,4.0,5.0,1900.0,1248.0
1004500027.0,40.728261,-73.9855969,C7,4.0,2348.0,9365.0,5.0,21.0,23.0,1900.0,1873.0
1004500025.0,40.7283269,-73.9857593,C1,2.0,2348.0,9919.0,5.0,15.0,15.0,1900.0,1983.8
1004490031.0,40.7275309,-73.9856584,C7,4.0,1225.0,5390.0,5.0,8.0,10.0,1900.0,1078.0
1004500028.0,40.7282253,-73.9855176,C7,4.0,2348.0,10100.0,6.0,15.0,16.0,1900.0,1683.3333333333333
1004490030.0,40.7275913,-73.9856151,K1,5.0,1375.0,1350.0,1.0,0.0,1.0,1950.0,1350.0
1009240064.0,40.7350456,-73.9825753,C2,2.0,2167.0,7020.0,5.0,6.0,6.0,1920.0,1404.0
1004500032.0,40.7280523,-73.9853841,C7,4.0,2350.0,8090.0,5.0,9.0,10.0,1900.0,1618.0
1004500031.0,40.7281127,-73.9853408,C7,4.0,2342.0,6055.0,5.0,8.0,9.0,1900.0,1211.0
1004500033.0,40.7279014,-73.9854166,C7,4.0,4696.0,18570.0,5.0,25.0,32.0,1900.0,3714.0
1004500029.0,40.7282307,-73.9852542,C7,4.0,2350.0,9494.0,5.0,8.0,13.0,1900.0,1898.8
1004500030.0,40.7281704,-73.9852975,C7,4.0,2342.0,5980.0,5.0,8.0,10.0,1900.0,1196.0
1004490007.0,40.728371,-73.9874983,K2,5.0,2380.0,7200.0,2.0,0.0,1.0,1954.0,3600.0
1004610014.0,40.727825,-73.9901142,E1,6.0,4850.0,8356.0,2.0,0.0,1.0,1920.0,4178.0
1018060049.0,40.7975257,-73.9339016,C4,2.0,2373.0,6000.0,4.0,8.0,9.0,1900.0,1500.0
1004620001.0,40.7285057,-73.990262,W6,8.0,18175.0,180000.0,9.0,0.0,1.0,2008.0,20000.0
1004620015.0,40.7282092,-73.9892121,C7,4.0,2218.0,9708.0,6.0,22.0,24.0,1900.0,1618.0
1004630026.0,40.7286263,-73.9884075,C7,4.0,3120.0,11713.0,5.0,22.0,23.0,1900.0,2342.6
1004620017.0,40.7281433,-73.989057,C1,2.0,2218.0,10536.0,6.0,16.0,16.0,1900.0,1756.0
1009240045.0,40.7346255,-73.981345,B1,1.0,1794.0,3800.0,4.0,2.0,2.0,1910.0,950.0
1004480007.0,40.7277397,-73.9878448,S4,4.0,3250.0,5303.0,5.0,4.0,5.0,1920.0,1060.6
1004630021.0,40.7287993,-73.9888188,C7,4.0,3120.0,12374.0,6.0,16.0,17.0,1900.0,2062.3333333333335
1009240015.0,40.7346091,-73.9820161,C5,2.0,1840.0,3600.0,4.0,6.0,7.0,1910.0,900.0
1004490008.0,40.7283106,-73.987354,S4,4.0,665.0,2769.0,5.0,4.0,5.0,1900.0,553.8
1004610011.0,40.7279431,-73.990392,C7,4.0,2425.0,9568.0,5.0,18.0,20.0,1920.0,1913.6
1004610012.0,40.7278909,-73.9902729,C7,4.0,4850.0,20182.0,6.0,36.0,41.0,1900.0,3363.6666666666665
1004610016.0,40.7277729,-73.9899951,C7,4.0,2425.0,8840.0,5.0,8.0,10.0,1940.0,1768.0
1004610017.0,40.7277399,-73.9899158,C4,2.0,2426.0,9380.0,5.0,21.0,21.0,1925.0,1876.0
1004610018.0,40.727674,-73.989757,P7,8.0,7275.0,16479.0,3.0,0.0,1.0,2002.0,5493.0
1004620035.0,40.7279046,-73.9891869,D1,3.0,17727.0,91680.0,6.0,86.0,86.0,1996.0,15280.0
1004630022.0,40.7287636,-73.9887322,C7,4.0,3120.0,11900.0,5.0,22.0,23.0,1900.0,2380.0
1004630024.0,40.728695,-73.9885734,C7,4.0,3120.0,14141.0,6.0,24.0,25.0,1900.0,2356.8333333333335
1004630030.0,40.7285248,-73.9881261,C7,4.0,2600.0,12393.0,6.0,21.0,23.0,1900.0,2065.5
1009240062.0,40.7351499,-73.9824995,C5,2.0,2167.0,6330.0,4.0,8.0,8.0,1910.0,1582.5
1004490001.0,40.7279346,-73.9877005,C7,4.0,3334.0,16060.0,5.0,23.0,24.0,1930.0,3212.0
1004490005.0,40.7281953,-73.9875128,J9,5.0,3334.0,6588.0,3.0,0.0,2.0,1930.0,2196.0
1004610044.0,40.7273996,-73.9898545,C7,4.0,2425.0,9825.0,5.0,27.0,29.0,1900.0,1965.0
1004630025.0,40.7286593,-73.9884905,C7,4.0,3120.0,11637.0,5.0,20.0,22.0,1900.0,2327.4
1004610047.0,40.7274984,-73.9900926,C1,2.0,2425.0,9190.0,5.0,14.0,14.0,1900.0,1838.0
1004630027.0,40.7286263,-73.9883065,C7,4.0,1840.0,7692.0,6.0,11.0,12.0,1900.0,1282.0
1004490006.0,40.7282584,-73.9874659,C7,4.0,3334.0,15660.0,6.0,22.0,24.0,1920.0,2610.0
1004620018.0,40.7280637,-73.9888694,H8,8.0,8652.0,22224.0,3.0,0.0,1.0,1920.0,7408.0
1004630023.0,40.7287307,-73.9886528,C7,4.0,3120.0,7700.0,4.0,9.0,10.0,1920.0,1925.0
1004620016.0,40.7281763,-73.9891328,C7,4.0,2218.0,9684.0,6.0,22.0,24.0,1900.0,1614.0
1004480004.0,40.7275449,-73.9879856,N2,8.0,3250.0,5476.0,3.5,0.0,1.0,1838.0,1564.5714285714287
1004490003.0,40.7280691,-73.987603,K4,4.0,3334.0,14131.0,5.0,3.0,5.0,1920.0,2826.2
1004490004.0,40.7281322,-73.9875561,C7,4.0,3343.0,16329.0,6.0,22.0,24.0,1920.0,2721.5
1004470108.0,40.7271249,-73.9881805,S4,4.0,552.0,3850.0,6.0,4.0,5.0,1899.0,641.6666666666666
1004490002.0,40.7280032,-73.9876499,C6,2.0,3333.0,16251.0,5.0,12.0,13.0,1920.0,3250.2
1004630028.0,40.7286071,-73.9880647,C7,4.0,4000.0,17518.0,6.0,19.0,24.0,1900.0,2919.6666666666665
1004480050.0,40.7272539,-73.9876753,I9,8.0,2044.0,5480.0,4.0,0.0,1.0,1920.0,1370.0
1004610052.0,40.7276659,-73.9904894,C7,4.0,2425.0,10005.0,5.0,10.0,12.0,1910.0,2001.0
1004620004.0,40.7281269,-73.9897461,W2,8.0,13428.0,59732.0,6.0,0.0,1.0,1956.0,9955.333333333334
1009240060.0,40.7350236,-73.9822902,C4,2.0,3834.0,17790.0,6.0,26.0,26.0,1920.0,2965.0
1008990021.0,40.7353065,-73.9836325,B1,1.0,2258.0,4532.0,3.0,2.0,2.0,1901.0,1510.6666666666667
1008990038.0,40.7355782,-73.9835783,B1,1.0,1750.0,3880.0,3.0,2.0,2.0,1901.0,1293.3333333333333
1000360030.0,40.7040969,-74.0040936,T2,7.0,169425.0,169425.0,1.0,0.0,1.0,1900.0,169425.0
1008990020.0,40.7353367,-73.9837046,B1,1.0,2242.0,4532.0,3.0,2.0,2.0,1901.0,1510.6666666666667
1008990023.0,40.7352461,-73.9834881,C5,2.0,2350.0,4940.0,4.0,7.0,7.0,1913.0,1235.0
1008990040.0,40.735699,-73.9838886,D6,4.0,11590.0,87960.0,12.0,102.0,106.0,1963.0,7330.0
1008990046.0,40.7357951,-73.9841195,I7,8.0,1886.0,11385.0,9.0,0.0,12.0,2004.0,1265.0
1008990026.0,40.73515,-73.9833041,N9,8.0,1698.0,6792.0,4.0,0.0,1.0,1910.0,1698.0
1008990022.0,40.7352763,-73.9835603,C6,2.0,2250.0,4470.0,4.0,8.0,8.0,1920.0,1117.5
1008990036.0,40.7355206,-73.9834412,C5,2.0,1680.0,3880.0,4.0,6.0,6.0,1929.0,970.0
1009240063.0,40.7351005,-73.9825392,C4,2.0,2167.0,5216.0,4.0,5.0,6.0,1940.0,1304.0
1017100049.0,40.796335,-73.9347732,C7,4.0,2836.0,6628.0,4.0,7.0,9.0,1900.0,1657.0
1008980039.0,40.7350513,-73.984116,D4,3.0,6000.0,21000.0,4.0,16.0,16.0,1945.0,5250.0
1008990032.0,40.735419,-73.9831886,D4,3.0,11360.0,138470.0,16.0,105.0,109.0,1929.0,8654.375
1008990027.0,40.7352131,-73.9832572,C1,2.0,3406.0,13152.0,6.0,18.0,18.0,1910.0,2192.0
1008990029.0,40.7352762,-73.9832103,C6,2.0,1699.0,3884.0,4.0,6.0,6.0,1928.0,971.0
1008990008.0,40.7355426,-73.9842134,D4,3.0,23184.0,111396.0,7.0,123.0,124.0,1958.0,15913.714285714286
1009240005.0,40.7349962,-73.982615,C6,2.0,2167.0,6367.0,5.0,5.0,5.0,1910.0,1273.4
1008990037.0,40.735548,-73.9835097,A4,1.0,1680.0,4510.0,4.0,1.0,1.0,1900.0,1127.5
1009240003.0,40.7349221,-73.9827521,C3,2.0,1020.0,3418.0,4.0,4.0,4.0,1901.0,854.5
1009230051.0,40.7341782,-73.9820956,C0,2.0,1932.0,3864.0,3.0,3.0,3.0,1901.0,1288.0
1009230056.0,40.7343292,-73.9823951,B1,1.0,1092.0,2880.0,4.0,2.0,2.0,1901.0,720.0
1009230061.0,40.7344555,-73.9826945,C0,2.0,1716.0,4437.0,3.0,3.0,3.0,1901.0,1479.0
1009210039.0,40.7320676,-73.982742,C4,2.0,3200.0,14130.0,6.0,25.0,26.0,1910.0,2355.0
1009240004.0,40.734944,-73.9826511,C4,2.0,2167.0,5720.0,4.0,10.0,10.0,1910.0,1430.0
1009240056.0,40.7349247,-73.9820593,S5,4.0,1840.0,3201.0,3.0,6.0,7.0,1930.0,1067.0
1009220026.0,40.7326384,-73.981995,K4,4.0,1600.0,3840.0,4.0,2.0,4.0,1910.0,960.0
