location_id,day,hour,mean_pickups,mean_dropoffs,mean_activity
5,monday,8,17.01,6.43,23.44
5,monday,9,13.07,6.67,19.74
5,monday,10,10.72,5.9,16.62
5,monday,11,9.8,7.19,16.99
5,monday,12,9.39,7.94,17.33
5,monday,13,8.57,8.18,16.75
5,monday,14,10.16,10.49,20.65
5,monday,15,9.5,12.15,21.65
5,monday,16,9.02,11.16,20.18
5,monday,17,7.6,12.95,20.55
5,monday,18,7.02,11.46,18.48
5,monday,19,5.89,11.39,17.28
5,monday,20,4.32,9.27,13.59
5,monday,21,3.95,7.3,11.25
5,monday,22,2.84,5.19,8.03
5,monday,23,2.64,4.67,7.31
5,saturday,0,5.74,10.58,16.32
5,saturday,1,4.37,9.36,13.73
5,saturday,2,3.92,9.02,12.94
5,saturday,3,3.52,6.01,9.53
5,saturday,4,3.86,4.17,8.03
5,saturday,5,4.61,2.61,7.22
5,saturday,6,7.65,2.25,9.9
5,saturday,7,9.83,4.41,14.24
5,saturday,8,12.59,4.93,17.52
5,saturday,9,11.78,5.23,17.01
5,saturday,10,12.54,6.36,18.9
5,saturday,11,11.37,7.54,18.91
5,saturday,12,11.31,7.61,18.92
5,saturday,13,11.35,9.56,20.91
5,saturday,14,10.79,10.35,21.14
5,saturday,15,11.16,11.4,22.56
5,saturday,16,11.31,11.68,22.99
5,saturday,17,11.36,11.34,22.7
5,saturday,18,12.08,11.88,23.96
5,saturday,19,14.51,12.8,27.31
5,saturday,20,12.27,12.13,24.4
5,saturday,21,9.09,10.4,19.49
5,saturday,22,8.0,10.81,18.81
5,saturday,23,8.02,12.06,20.08
5,sunday,0,7.83,14.83,22.66
5,sunday,1,5.83,12.79,18.62
5,sunday,2,4.05,10.36,14.41
5,sunday,3,3.61,6.56,10.17
5,sunday,4,4.05,4.92,8.97
5,sunday,5,4.01,3.11,7.12
5,sunday,6,7.02,2.32,9.34
5,sunday,7,5.88,3.77,9.65
5,sunday,8,8.3,3.81,12.11
5,sunday,9,8.73,4.35,13.08
5,sunday,10,9.13,4.83,13.96
5,sunday,11,8.88,5.31,14.19
5,sunday,12,10.4,6.41,16.81
5,sunday,13,9.52,6.8,16.32
5,sunday,14,8.43,7.45,15.88
5,sunday,15,7.64,7.88,15.52
5,sunday,16,7.45,8.79,16.24
5,sunday,17,8.16,9.44,17.6
5,sunday,18,7.15,9.69,16.84
5,sunday,19,7.64,7.69,15.33
5,sunday,20,7.26,7.09,14.35
5,sunday,21,5.27,6.9,12.17
5,sunday,22,3.97,6.24,10.21
5,sunday,23,3.45,6.77,10.22
5,thursday,0,2.7,5.0,7.7
5,thursday,1,1.75,3.48,5.23
5,thursday,2,1.25,2.8,4.05
5,thursday,3,1.87,1.92,3.79
5,thursday,4,3.07,1.43,4.5
5,thursday,5,6.17,1.55,7.72
5,thursday,6,13.52,2.71,16.23
5,thursday,7,17.68,5.15,22.83
5,thursday,8,17.45,8.04,25.49
5,thursday,9,13.66,6.8,20.46
5,thursday,10,11.33,6.3,17.63
5,thursday,11,10.89,7.54,18.43
5,thursday,12,10.09,8.29,18.38
5,thursday,13,10.39,9.19,19.58
5,thursday,14,12.46,11.96,24.42
5,thursday,15,12.15,14.43,26.58
5,thursday,16,11.1,13.04,24.14
5,thursday,17,9.32,14.95,24.27
5,thursday,18,8.55,14.02,22.57
5,thursday,19,8.46,12.01,20.47
5,thursday,20,7.21,11.94,19.15
5,thursday,21,4.61,9.75,14.36
5,thursday,22,3.87,8.33,12.2
5,thursday,23,3.6,7.89,11.49
5,tuesday,0,2.36,3.95,6.31
5,tuesday,1,1.23,2.84,4.07
5,tuesday,2,1.0,1.56,2.56
5,tuesday,3,1.54,1.07,2.61
5,tuesday,4,2.87,1.12,3.99
5,tuesday,5,6.72,1.48,8.2
5,tuesday,6,12.46,2.26,14.72
5,tuesday,7,18.2,4.4,22.6
5,tuesday,8,18.34,6.8,25.14
5,tuesday,9,13.89,6.03,19.92
5,tuesday,10,10.71,6.52,17.23
5,tuesday,11,10.05,7.45,17.5
5,tuesday,12,9.13,7.95,17.08
5,tuesday,13,9.29,8.81,18.1
5,tuesday,14,10.92,11.02,21.94
5,tuesday,15,11.19,14.4,25.59
5,tuesday,16,10.37,13.11,23.48
5,tuesday,17,8.78,14.89,23.67
5,tuesday,18,6.68,13.47,20.15
5,tuesday,19,6.79,11.98,18.77
5,tuesday,20,5.2,10.2,15.4
5,tuesday,21,3.89,8.91,12.8
5,tuesday,22,2.99,6.81,9.8
5,tuesday,23,2.55,6.39,8.94
5,wednesday,0,2.27,4.67,6.94
5,wednesday,1,1.75,2.92,4.67
5,wednesday,2,1.41,2.5,3.91
5,wednesday,3,1.89,1.69,3.58
5,wednesday,4,3.02,1.43,4.45
5,wednesday,5,6.91,1.26,8.17
5,wednesday,6,12.02,2.13,14.15
5,wednesday,7,18.34,4.62,22.96
5,wednesday,8,18.57,6.74,25.31
5,wednesday,9,13.7,5.97,19.67
5,wednesday,10,10.98,6.48,17.46
5,wednesday,11,9.69,7.24,16.93
5,wednesday,12,9.45,7.57,17.02
5,wednesday,13,10.11,8.76,18.87
5,wednesday,14,11.64,10.24,21.88
5,wednesday,15,10.86,13.47,24.33
5,wednesday,16,10.16,12.78,22.94
5,wednesday,17,9.03,14.93,23.96
5,wednesday,18,7.17,14.59,21.76
5,wednesday,19,7.11,11.93,19.04
5,wednesday,20,5.57,10.25,15.82
5,wednesday,21,5.04,9.32,14.36
5,wednesday,22,3.47,8.42,11.89
5,wednesday,23,2.75,6.76,9.51
6,friday,0,7.34,10.68,18.02
6,friday,1,4.85,6.16,11.01
6,friday,2,3.11,4.45,7.56
6,friday,3,3.0,3.84,6.84
6,friday,4,4.35,5.61,9.96
6,friday,5,7.21,8.86,16.07
6,friday,6,13.16,15.7,28.86
6,friday,7,22.71,23.96,46.67
6,friday,8,36.08,34.42,70.5
6,friday,9,29.82,25.33,55.15
6,friday,10,25.26,21.64,46.9
6,friday,11,23.94,19.78,43.72
6,friday,12,21.65,20.9,42.55
6,friday,13,22.9,24.61,47.51
6,friday,14,26.53,28.66,55.19
6,friday,15,25.84,29.31,55.15
6,friday,16,26.48,27.59,54.07
6,friday,17,25.75,27.25,53.0
6,friday,18,23.9,25.25,49.15
6,friday,19,21.93,21.47,43.4
6,friday,20,18.62,20.38,39.0
6,friday,21,16.06,19.62,35.68
6,friday,22,17.63,17.7,35.33
6,friday,23,14.86,16.83,31.69
6,monday,0,7.89,8.87,16.76
6,monday,1,5.01,5.34,10.35
6,monday,2,3.04,3.57,6.61
6,monday,3,2.49,2.94,5.43
6,monday,4,4.3,5.11,9.41
6,monday,5,7.75,8.42,16.17
6,monday,6,12.82,13.48,26.3
6,monday,7,20.93,22.0,42.93
6,monday,8,33.55,30.07,63.62
6,monday,9,26.88,25.2,52.08
6,monday,10,21.62,18.04,39.66
6,monday,11,20.98,16.47,37.45
6,monday,12,19.25,19.2,38.45
6,monday,13,19.63,20.73,40.36
6,monday,14,24.42,24.88,49.3
6,monday,15,20.34,24.11,44.45
6,monday,16,22.24,23.35,45.59
6,monday,17,19.26,20.8,40.06
6,monday,18,17.49,17.24,34.73
6,monday,19,13.36,14.84,28.2
6,monday,20,11.46,13.75,25.21
6,monday,21,10.16,13.92,24.08
6,monday,22,10.83,10.9,21.73
6,monday,23,8.64,9.48,18.12
6,saturday,0,11.32,14.88,26.2
6,saturday,1,8.86,11.93,20.79
6,saturday,2,5.8,9.55,15.35
6,saturday,3,5.14,7.32,12.46
6,saturday,4,4.88,7.2,12.08
6,saturday,5,6.28,6.47,12.75
6,saturday,6,10.81,10.08,20.89
6,saturday,7,14.26,13.72,27.98
6,saturday,8,20.51,17.69,38.2
6,saturday,9,21.69,19.98,41.67
6,saturday,10,22.29,19.95,42.24
6,saturday,11,21.2,19.28,40.48
6,saturday,12,19.74,22.83,42.57
6,saturday,13,19.45,21.55,41.0
6,saturday,14,20.24,21.38,41.62
6,saturday,15,21.61,21.83,43.44
6,saturday,16,21.39,20.39,41.78
6,saturday,17,21.55,20.31,41.86
6,saturday,18,21.91,20.9,42.81
6,saturday,19,20.48,20.1,40.58
6,saturday,20,19.03,19.74,38.77
6,saturday,21,17.24,19.94,37.18
6,saturday,22,19.39,18.4,37.79
6,saturday,23,16.23,17.15,33.38
6,sunday,0,13.33,15.41,28.74
6,sunday,1,10.77,13.62,24.39
6,sunday,2,7.4,10.5,17.9
6,sunday,3,5.66,8.41,14.07
6,sunday,4,5.43,7.96,13.39
6,sunday,5,6.25,7.36,13.61
6,sunday,6,10.06,8.83,18.89
6,sunday,7,12.74,10.93,23.67
6,sunday,8,14.01,13.59,27.6
6,sunday,9,15.55,13.55,29.1
6,sunday,10,17.07,14.67,31.74
6,sunday,11,16.49,15.26,31.75
6,sunday,12,17.53,15.22,32.75
6,sunday,13,17.26,15.61,32.87
6,sunday,14,17.61,16.82,34.43
6,sunday,15,17.69,16.08,33.77
6,sunday,16,17.17,15.38,32.55
6,sunday,17,16.43,15.55,31.98
6,sunday,18,15.11,14.93,30.04
6,sunday,19,13.9,14.17,28.07
6,sunday,20,13.34,14.91,28.25
6,sunday,21,13.45,15.61,29.06
6,sunday,22,12.12,12.67,24.79
6,sunday,23,11.03,10.58,21.61
6,thursday,0,6.21,8.94,15.15
6,thursday,1,4.83,5.38,10.21
6,thursday,2,2.83,3.84,6.67
6,thursday,3,2.73,3.07,5.8
6,thursday,4,4.51,4.3,8.81
6,thursday,5,7.76,8.29,16.05
6,thursday,6,13.58,16.08,29.66
6,thursday,7,21.63,23.84,45.47
6,thursday,8,34.43,34.9,69.33
6,thursday,9,28.66,26.21,54.87
6,thursday,10,24.16,20.93,45.09
6,thursday,11,22.92,19.79,42.71
6,thursday,12,20.13,21.44,41.57
6,thursday,13,22.59,23.49,46.08
6,thursday,14,27.25,28.79,56.04
6,thursday,15,24.23,27.22,51.45
6,thursday,16,24.33,27.5,51.83
6,thursday,17,22.95,25.74,48.69
6,thursday,18,21.22,21.43,42.65
6,thursday,19,17.56,17.84,35.4
6,thursday,20,15.11,18.01,33.12
6,thursday,21,13.43,18.75,32.18
6,thursday,22,13.61,15.84,29.45
6,thursday,23,9.84,13.21,23.05
6,tuesday,0,5.8,7.7,13.5
6,tuesday,1,3.71,3.99,7.7
6,tuesday,2,2.42,2.53,4.95
6,tuesday,3,2.05,2.53,4.58
6,tuesday,4,3.83,3.62,7.45
6,tuesday,5,6.98,8.25,15.23
6,tuesday,6,12.52,15.57,28.09
6,tuesday,7,21.34,23.3,44.64
6,tuesday,8,34.61,34.51,69.12
6,tuesday,9,28.3,25.88,54.18
6,tuesday,10,24.42,20.41,44.83
6,tuesday,11,22.45,19.49,41.94
6,tuesday,12,19.81,20.48,40.29
6,tuesday,13,21.55,22.76,44.31
6,tuesday,14,26.09,28.07,54.16
6,tuesday,15,24.37,26.3,50.67
6,tuesday,16,23.61,25.63,49.24
6,tuesday,17,21.2,23.93,45.13
6,tuesday,18,18.93,19.3,38.23
6,tuesday,19,14.66,17.58,32.24
6,tuesday,20,12.83,16.62,29.45
6,tuesday,21,11.68,15.44,27.12
6,tuesday,22,12.35,13.38,25.73
6,tuesday,23,9.2,10.75,19.95
6,wednesday,0,6.43,8.43,14.86
6,wednesday,1,3.93,4.08,8.01
6,wednesday,2,2.82,3.25,6.07
6,wednesday,3,2.34,2.87,5.21
6,wednesday,4,4.37,4.68,9.05
6,wednesday,5,7.26,8.12,15.38
6,wednesday,6,13.55,15.8,29.35
6,wednesday,7,21.54,24.03,45.57
6,wednesday,8,35.57,34.88,70.45
6,wednesday,9,29.07,26.69,55.76
6,wednesday,10,24.43,20.1,44.53
6,wednesday,11,24.02,19.71,43.73
6,wednesday,12,19.44,22.49,41.93
6,wednesday,13,21.39,23.47,44.86
6,wednesday,14,28.83,29.0,57.83
6,wednesday,15,24.41,28.37,52.78
6,wednesday,16,24.25,26.58,50.83
6,wednesday,17,21.77,24.92,46.69
6,wednesday,18,20.3,21.17,41.47
6,wednesday,19,16.34,17.69,34.03
6,wednesday,20,13.51,17.57,31.08
6,wednesday,21,12.34,17.8,30.14
6,wednesday,22,13.33,15.37,28.7
6,wednesday,23,10.06,13.18,23.24
7,friday,0,206.82,360.57,567.39
7,friday,1,150.14,254.09,404.23
7,friday,2,121.88,166.75,288.63
7,friday,3,117.14,106.1,223.24
7,friday,4,153.14,92.25,245.39
7,friday,5,184.05,75.49,259.54
7,friday,6,265.8,92.3,358.1
7,friday,7,360.4,185.24,545.64
7,friday,8,377.45,268.03,645.48
7,friday,9,310.98,250.12,561.1
7,friday,10,261.89,247.64,509.53
7,friday,11,247.75,235.83,483.58
7,friday,12,250.0,240.26,490.26
7,friday,13,272.57,254.34,526.91
7,friday,14,293.35,273.57,566.92
7,friday,15,297.53,310.25,607.78
7,friday,16,328.34,344.0,672.34
7,friday,17,389.81,397.53,787.34
7,friday,18,451.31,464.49,915.8
7,friday,19,456.19,507.84,964.03
7,friday,20,417.0,486.07,903.07
7,friday,21,412.12,464.83,876.95
7,friday,22,436.52,505.12,941.64
7,friday,23,435.89,546.29,982.18
7,monday,0,207.45,282.12,489.57
7,monday,1,144.36,185.89,330.25
7,monday,2,115.2,132.76,247.96
7,monday,3,104.61,86.13,190.74
7,monday,4,146.16,83.27,229.43
7,monday,5,179.66,73.86,253.52
7,monday,6,252.88,89.56,342.44
7,monday,7,337.52,171.02,508.54
7,monday,8,365.78,247.84,613.62
7,monday,9,287.02,230.46,517.48
7,monday,10,233.7,222.56,456.26
7,monday,11,211.61,203.06,414.67
7,monday,12,211.33,203.37,414.7
7,monday,13,227.54,212.11,439.65
7,monday,14,240.61,234.11,474.72
7,monday,15,245.59,260.61,506.2
7,monday,16,251.2,291.57,542.77
7,monday,17,275.49,315.13,590.62
7,monday,18,292.99,349.99,642.98
7,monday,19,267.12,337.39,604.51
7,monday,20,238.73,309.78,548.51
7,monday,21,237.91,301.18,539.09
7,monday,22,237.66,303.3,540.96
7,monday,23,184.09,275.1,459.19
7,saturday,0,410.78,532.26,943.04
7,saturday,1,343.46,458.13,801.59
7,saturday,2,273.12,348.21,621.33
7,saturday,3,244.82,250.69,495.51
7,saturday,4,240.07,194.4,434.47
7,saturday,5,168.13,111.03,279.16
7,saturday,6,201.47,92.62,294.09
7,saturday,7,224.53,122.86,347.39
7,saturday,8,285.93,185.24,471.17
7,saturday,9,345.98,249.55,595.53
7,saturday,10,360.59,309.46,670.05
7,saturday,11,372.63,332.45,705.08
7,saturday,12,379.99,359.74,739.73
7,saturday,13,391.13,379.46,770.59
7,saturday,14,403.58,390.77,794.35
7,saturday,15,418.6,410.02,828.62
7,saturday,16,432.16,426.19,858.35
7,saturday,17,462.74,451.32,914.06
7,saturday,18,501.01,493.36,994.37
7,saturday,19,504.86,542.93,1047.79
7,saturday,20,478.91,559.76,1038.67
7,saturday,21,477.83,552.69,1030.52
7,saturday,22,498.39,573.83,1072.22
7,saturday,23,503.38,617.54,1120.92
7,sunday,0,482.96,612.42,1095.38
7,sunday,1,414.55,531.49,946.04
7,sunday,2,326.05,399.22,725.27
7,sunday,3,296.46,298.49,594.95
7,sunday,4,287.88,228.51,516.39
7,sunday,5,174.19,129.85,304.04
7,sunday,6,181.02,90.17,271.19
7,sunday,7,176.05,113.64,289.69
7,sunday,8,218.25,146.04,364.29
7,sunday,9,276.62,203.53,480.15
7,sunday,10,331.13,275.86,606.99
7,sunday,11,333.01,304.55,637.56
7,sunday,12,343.67,328.9,672.57
7,sunday,13,353.98,352.79,706.77
7,sunday,14,354.67,362.64,717.31
7,sunday,15,356.46,367.83,724.29
7,sunday,16,353.25,373.03,726.28
7,sunday,17,372.79,396.44,769.23
7,sunday,18,380.4,418.16,798.56
7,sunday,19,341.84,406.3,748.14
7,sunday,20,324.69,393.83,718.52
7,sunday,21,328.07,392.6,720.67
7,sunday,22,312.56,383.4,695.96
7,sunday,23,262.76,362.32,625.08
7,thursday,0,171.0,280.29,451.29
7,thursday,1,122.3,188.0,310.3
7,thursday,2,95.9,125.44,221.34
7,thursday,3,89.19,83.45,172.64
7,thursday,4,127.5,74.41,201.91
7,thursday,5,176.31,67.38,243.69
7,thursday,6,265.37,88.89,354.26
7,thursday,7,367.15,177.89,545.04
7,thursday,8,399.89,260.3,660.19
7,thursday,9,314.29,243.66,557.95
7,thursday,10,253.32,233.04,486.36
7,thursday,11,230.46,211.05,441.51
7,thursday,12,230.93,206.21,437.14
7,thursday,13,240.8,217.41,458.21
7,thursday,14,260.56,242.24,502.8
7,thursday,15,261.34,278.29,539.63
7,thursday,16,279.64,303.29,582.93
7,thursday,17,323.34,335.71,659.05
7,thursday,18,352.11,385.93,738.04
7,thursday,19,333.7,406.8,740.5
7,thursday,20,306.65,390.16,696.81
7,thursday,21,312.62,397.08,709.7
7,thursday,22,314.2,427.05,741.25
7,thursday,23,266.39,423.77,690.16
7,tuesday,0,129.67,216.52,346.19
7,tuesday,1,86.4,132.19,218.59
7,tuesday,2,66.63,85.56,152.19
7,tuesday,3,65.5,52.84,118.34
7,tuesday,4,100.3,50.39,150.69
7,tuesday,5,158.14,54.94,213.08
7,tuesday,6,244.43,83.02,327.45
7,tuesday,7,349.15,171.4,520.55
7,tuesday,8,384.01,253.07,637.08
7,tuesday,9,304.58,235.65,540.23
7,tuesday,10,236.05,222.01,458.06
7,tuesday,11,207.91,198.98,406.89
7,tuesday,12,207.45,195.45,402.9
7,tuesday,13,216.93,201.83,418.76
7,tuesday,14,239.1,227.64,466.74
7,tuesday,15,238.88,265.38,504.26
7,tuesday,16,243.81,285.48,529.29
7,tuesday,17,282.55,320.52,603.07
7,tuesday,18,311.48,364.07,675.55
7,tuesday,19,286.29,365.28,651.57
7,tuesday,20,265.45,353.97,619.42
7,tuesday,21,265.88,345.46,611.34
7,tuesday,22,262.48,357.52,620.0
7,tuesday,23,209.16,332.57,541.73
7,wednesday,0,156.96,253.7,410.66
7,wednesday,1,108.39,162.43,270.82
7,wednesday,2,84.58,107.22,191.8
7,wednesday,3,79.96,70.25,150.21
7,wednesday,4,112.8,66.03,178.83
7,wednesday,5,161.92,64.56,226.48
7,wednesday,6,244.85,81.63,326.48
7,wednesday,7,356.7,173.93,530.63
7,wednesday,8,404.18,257.48,661.66
7,wednesday,9,319.02,241.11,560.13
7,wednesday,10,241.63,227.59,469.22
7,wednesday,11,217.48,207.59,425.07
7,wednesday,12,216.61,200.2,416.81
7,wednesday,13,226.31,208.57,434.88
7,wednesday,14,248.85,233.44,482.29
7,wednesday,15,246.66,265.22,511.88
7,wednesday,16,264.58,291.25,555.83
7,wednesday,17,308.0,332.56,640.56
7,wednesday,18,341.89,387.16,729.05
7,wednesday,19,320.52,391.52,712.04
7,wednesday,20,283.57,366.06,649.63
7,wednesday,21,291.78,375.01,666.79
7,wednesday,22,287.6,391.81,679.41
7,wednesday,23,226.8,364.96,591.76
8,friday,0,0.43,0.66,1.09
8,friday,1,0.25,0.46,0.71
8,friday,2,0.18,0.51,0.69
8,friday,3,0.2,0.21,0.41
8,friday,4,0.16,0.17,0.33
8,friday,5,0.39,0.25,0.64
8,friday,6,1.02,0.33,1.35
8,friday,7,0.89,0.78,1.67
8,friday,8,1.2,1.22,2.42
8,friday,9,1.34,1.05,2.39
8,friday,10,0.71,1.18,1.89
8,friday,11,0.87,1.28,2.15
8,friday,12,0.94,1.48,2.42
8,friday,13,1.0,1.14,2.14
8,friday,14,1.18,1.16,2.34
8,friday,15,1.39,1.66,3.05
8,friday,16,1.11,2.52,3.63
8,friday,17,1.69,3.04,4.73
8,friday,18,2.57,2.8,5.37
8,friday,19,2.44,3.01,5.45
8,friday,20,2.25,2.43,4.68
8,friday,21,1.71,1.8,3.51
8,friday,22,2.18,1.16,3.34
8,friday,23,1.48,1.11,2.59
8,monday,0,0.37,0.57,0.94
8,monday,1,0.32,0.43,0.75
8,monday,2,0.27,0.3,0.57
8,monday,3,0.15,0.12,0.27
8,monday,4,0.19,0.12,0.31
8,monday,5,0.38,0.11,0.49
8,monday,6,0.61,0.57,1.18
8,monday,7,0.8,0.44,1.24
8,monday,8,1.09,0.69,1.78
8,monday,9,1.06,0.67,1.73
8,monday,10,0.66,1.03,1.69
8,monday,11,0.8,1.2,2.0
8,monday,12,0.84,1.11,1.95
8,monday,13,1.0,1.16,2.16
8,monday,14,1.02,1.2,2.22
8,monday,15,1.23,1.99,3.22
8,monday,16,1.42,2.56,3.98
8,monday,17,1.48,2.47,3.95
8,monday,18,1.76,2.11,3.87
8,monday,19,1.87,2.02,3.89
8,monday,20,1.71,1.67,3.38
8,monday,21,1.5,0.67,2.17
8,monday,22,1.25,0.7,1.95
8,monday,23,0.65,0.69,1.34
8,saturday,0,0.73,1.12,1.85
8,saturday,1,0.59,0.85,1.44
8,saturday,2,0.39,0.7,1.09
8,saturday,3,0.35,0.58,0.93
8,saturday,4,0.26,0.73,0.99
8,saturday,5,0.28,0.31,0.59
8,saturday,6,0.39,0.4,0.79
8,saturday,7,0.34,1.61,1.95
8,saturday,8,0.74,2.62,3.36
8,saturday,9,1.04,3.12,4.16
8,saturday,10,1.4,3.26,4.66
8,saturday,11,1.82,3.4,5.22
8,saturday,12,2.08,4.05,6.13
8,saturday,13,2.18,4.29,6.47
8,saturday,14,3.02,3.47,6.49
8,saturday,15,3.68,4.39,8.07
8,saturday,16,3.31,4.26,7.57
8,saturday,17,3.63,3.6,7.23
8,saturday,18,3.57,2.83,6.4
8,saturday,19,3.46,2.36,5.82
8,saturday,20,2.69,1.98,4.67
8,saturday,21,2.07,1.64,3.71
8,saturday,22,1.69,1.21,2.9
8,saturday,23,1.64,1.19,2.83
8,sunday,0,1.09,1.08,2.17
8,sunday,1,0.73,0.99,1.72
8,sunday,2,0.45,0.84,1.29
8,sunday,3,0.4,0.67,1.07
8,sunday,4,0.31,0.6,0.91
8,sunday,5,0.25,0.4,0.65
8,sunday,6,0.48,0.49,0.97
8,sunday,7,0.36,2.04,2.4
8,sunday,8,0.45,1.98,2.43
8,sunday,9,0.74,2.98,3.72
8,sunday,10,1.01,3.44,4.45
8,sunday,11,1.46,3.13,4.59
8,sunday,12,2.02,3.19,5.21
8,sunday,13,1.96,3.33,5.29
8,sunday,14,2.51,3.89,6.4
8,sunday,15,2.77,3.75,6.52
8,sunday,16,3.0,4.21,7.21
8,sunday,17,3.23,3.74,6.97
8,sunday,18,3.4,2.61,6.01
8,sunday,19,2.89,2.07,4.96
8,sunday,20,2.63,1.64,4.27
8,sunday,21,1.61,1.32,2.93
8,sunday,22,1.36,0.83,2.19
8,sunday,23,0.98,0.53,1.51
8,thursday,0,0.33,0.52,0.85
8,thursday,1,0.25,0.34,0.59
8,thursday,2,0.22,0.34,0.56
8,thursday,3,0.14,0.17,0.31
8,thursday,4,0.14,0.11,0.25
8,thursday,5,0.52,0.19,0.71
8,thursday,6,0.84,0.3,1.14
8,thursday,7,0.89,0.49,1.38
8,thursday,8,1.05,0.71,1.76
8,thursday,9,1.2,1.2,2.4
8,thursday,10,0.65,1.33,1.98
8,thursday,11,0.68,1.08,1.76
8,thursday,12,0.91,0.91,1.82
8,thursday,13,1.28,0.98,2.26
8,thursday,14,1.43,0.95,2.38
8,thursday,15,1.09,1.24,2.33
8,thursday,16,1.23,1.75,2.98
8,thursday,17,1.36,2.34,3.7
8,thursday,18,1.69,2.58,4.27
8,thursday,19,1.63,2.51,4.14
8,thursday,20,1.57,1.96,3.53
8,thursday,21,1.8,1.17,2.97
8,thursday,22,1.53,1.04,2.57
8,thursday,23,0.61,1.08,1.69
8,tuesday,0,0.28,0.49,0.77
8,tuesday,1,0.2,0.28,0.48
8,tuesday,2,0.19,0.19,0.38
8,tuesday,3,0.09,0.13,0.22
8,tuesday,4,0.15,0.08,0.23
8,tuesday,5,0.46,0.2,0.66
8,tuesday,6,0.88,0.7,1.58
8,tuesday,7,0.89,0.36,1.25
8,tuesday,8,1.07,0.7,1.77
8,tuesday,9,1.12,0.66,1.78
8,tuesday,10,0.56,0.8,1.36
8,tuesday,11,0.8,1.02,1.82
8,tuesday,12,0.74,1.0,1.74
8,tuesday,13,0.8,0.88,1.68
8,tuesday,14,1.07,0.98,2.05
8,tuesday,15,1.06,1.34,2.4
8,tuesday,16,0.95,1.96,2.91
8,tuesday,17,1.15,2.07,3.22
8,tuesday,18,1.75,2.62,4.37
8,tuesday,19,1.82,2.2,4.02
8,tuesday,20,1.44,1.7,3.14
8,tuesday,21,1.48,0.9,2.38
8,tuesday,22,1.19,0.9,2.09
8,tuesday,23,0.5,0.73,1.23
8,wednesday,0,0.29,0.48,0.77
8,wednesday,1,0.27,0.33,0.6
8,wednesday,2,0.27,0.26,0.53
8,wednesday,3,0.16,0.17,0.33
8,wednesday,4,0.16,0.16,0.32
8,wednesday,5,0.4,0.27,0.67
8,wednesday,6,0.61,0.71,1.32
8,wednesday,7,1.38,0.65,2.03
8,wednesday,8,0.89,0.72,1.61
8,wednesday,9,1.32,0.7,2.02
8,wednesday,10,0.7,0.98,1.68
8,wednesday,11,0.67,1.18,1.85
8,wednesday,12,0.68,0.93,1.61
8,wednesday,13,0.96,0.82,1.78
8,wednesday,14,0.93,0.85,1.78
8,wednesday,15,1.38,1.34,2.72
8,wednesday,16,1.1,1.94,3.04
8,wednesday,17,1.31,2.57,3.88
8,wednesday,18,2.02,2.3,4.32
8,wednesday,19,1.7,2.67,4.37
8,wednesday,20,1.57,2.19,3.76
8,wednesday,21,1.74,1.06,2.8
8,wednesday,22,1.56,0.75,2.31
8,wednesday,23,0.65,0.94,1.59
9,friday,0,11.88,18.48,30.36
9,friday,1,6.93,13.93,20.86
9,friday,2,4.19,9.94,14.13
9,friday,3,6.52,6.07,12.59
9,friday,4,9.08,9.46,18.54
9,friday,5,11.95,7.48,19.43
9,friday,6,20.29,10.28,30.57
9,friday,7,35.95,39.3,75.25
9,friday,8,52.27,68.02,120.29
9,friday,9,37.56,47.43,84.99
9,friday,10,35.28,34.25,69.53
9,friday,11,36.75,28.28,65.03
9,friday,12,34.48,28.21,62.69
9,friday,13,36.72,30.88,67.6
9,friday,14,43.83,32.82,76.65
9,friday,15,43.61,35.4,79.01
9,friday,16,40.85,34.89,75.74
9,friday,17,38.35,37.56,75.91
9,friday,18,38.41,36.29,74.7
9,friday,19,32.68,34.09,66.77
9,friday,20,27.78,29.72,57.5
9,friday,21,25.24,30.16,55.4
9,friday,22,26.83,30.36,57.19
9,friday,23,23.87,29.0,52.87
9,monday,0,10.87,16.35,27.22
9,monday,1,7.39,10.75,18.14
9,monday,2,5.3,8.23,13.53
9,monday,3,6.2,6.05,12.25
9,monday,4,9.88,9.68,19.56
9,monday,5,11.57,6.61,18.18
9,monday,6,18.91,9.15,28.06
9,monday,7,32.08,35.57,67.65
9,monday,8,51.25,64.1,115.35
9,monday,9,36.1,45.26,81.36
9,monday,10,32.87,33.1,65.97
9,monday,11,32.85,25.89,58.74
9,monday,12,30.89,26.79,57.68
9,monday,13,32.36,30.23,62.59
9,monday,14,39.21,31.74,70.95
9,monday,15,38.39,31.32,69.71
9,monday,16,37.09,28.36,65.45
9,monday,17,31.2,29.2,60.4
9,monday,18,28.93,26.13,55.06
9,monday,19,23.97,24.97,48.94
9,monday,20,17.12,22.2,39.32
9,monday,21,15.16,19.61,34.77
9,monday,22,16.78,20.23,37.01
9,monday,23,12.69,19.04,31.73
9,saturday,0,19.34,27.74,47.08
9,saturday,1,14.06,20.87,34.93
9,saturday,2,10.29,16.72,27.01
9,saturday,3,9.56,13.6,23.16
9,saturday,4,10.45,13.2,23.65
9,saturday,5,10.54,8.35,18.89
9,saturday,6,14.4,8.98,23.38
9,saturday,7,17.28,16.57,33.85
9,saturday,8,26.38,22.39,48.77
9,saturday,9,31.24,27.65,58.89
