station_complex_id,station_complex,day,hour,mean_ridership
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",saturday,13,1821.2
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",saturday,14,2239.8
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",saturday,15,2738.7
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",saturday,16,3015.8
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",saturday,17,2889.9
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",saturday,18,2670.2
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",saturday,19,2392.6
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",saturday,20,1686.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",saturday,21,1299.5
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",saturday,22,1135.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",saturday,23,978.4
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,0,770.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,1,458.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,2,249.3
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,3,154.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,4,101.9
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,5,54.5
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,6,60.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,7,104.1
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",sunday,8,175.2
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,9,288.9
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",sunday,10,481.9
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",sunday,11,760.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,12,1120.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,13,1484.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,14,1777.2
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",sunday,15,2050.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,16,2267.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,17,2195.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,18,2093.5
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,19,1546.3
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,20,1145.5
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,21,857.5
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",sunday,22,665.1
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",sunday,23,407.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,0,300.6
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,1,124.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,2,66.2
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,3,34.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,4,31.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,5,51.3
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,6,209.8
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,7,638.3
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",thursday,8,1466.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,9,1132.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,10,858.6
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,11,968.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,12,1234.4
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,13,1515.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,14,1811.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,15,2375.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,16,2954.9
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,17,3795.9
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,18,3673.8
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",thursday,19,2803.4
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,20,2070.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,21,1609.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",thursday,22,1215.3
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",thursday,23,767.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,0,224.3
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,1,80.3
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,2,44.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,3,24.4
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,4,25.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,5,51.9
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,6,225.5
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,7,697.8
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,8,1630.9
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,9,1169.3
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,10,832.3
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,11,930.7
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",tuesday,12,1178.8
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,13,1455.2
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,14,1750.5
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,15,2313.4
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,16,2913.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,17,3905.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,18,3778.4
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",tuesday,19,2719.3
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,20,1926.2
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,21,1476.0
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",tuesday,22,1014.5
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",tuesday,23,563.6
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,0,273.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,1,101.3
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",wednesday,2,55.1
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",wednesday,3,29.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,4,28.5
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,5,55.2
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,6,217.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,7,678.3
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,8,1555.8
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,9,1156.7
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,10,849.4
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,11,964.4
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,12,1217.9
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",wednesday,13,1509.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,14,1783.4
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,15,2364.9
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",wednesday,16,2956.9
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,17,3899.8
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,18,3757.5
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,19,2746.0
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,20,1991.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,21,1543.9
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",wednesday,22,1087.1
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",wednesday,23,618.1
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",friday,0,138.0
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",friday,1,51.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,2,27.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,3,17.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,4,23.3
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,5,51.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,6,154.0
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",friday,7,478.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,8,679.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,9,621.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,10,687.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,11,838.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,12,1036.1
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",friday,13,1022.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,14,1377.4
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",friday,15,1917.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,16,2477.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,17,2471.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,18,1434.4
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",friday,19,891.3
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",friday,20,668.7
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",friday,21,499.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,22,403.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",friday,23,300.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,0,82.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,1,30.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,2,16.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,3,12.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,4,17.3
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",monday,5,44.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,6,160.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,7,543.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,8,882.2
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",monday,9,699.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,10,729.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,11,798.7
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",monday,12,935.3
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,13,946.0
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",monday,14,1279.7
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,15,1870.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,16,2680.9
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",monday,17,2937.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,18,1590.4
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",monday,19,878.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,20,635.3
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,21,411.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",monday,22,279.5
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",monday,23,192.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,0,186.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,1,78.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,2,34.7
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,3,25.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,4,24.7
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,5,30.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,6,56.7
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,7,148.1
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",saturday,8,209.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,9,274.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,10,402.7
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,11,566.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,12,702.3
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",saturday,13,777.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,14,854.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,15,949.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,16,947.9
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",saturday,17,916.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,18,793.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,19,656.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,20,534.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,21,414.3
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",saturday,22,314.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",saturday,23,259.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,0,160.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,1,71.7
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",sunday,2,31.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,3,21.9
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",sunday,4,21.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,5,23.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,6,45.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,7,119.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,8,149.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,9,208.7
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",sunday,10,327.1
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",sunday,11,457.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,12,566.8
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",sunday,13,609.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,14,656.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,15,712.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,16,737.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,17,701.6
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",sunday,18,601.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,19,489.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,20,420.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,21,301.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,22,212.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",sunday,23,147.3
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",thursday,0,135.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,1,47.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,2,22.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,3,17.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,4,22.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,5,53.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,6,175.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,7,604.3
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,8,984.7
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,9,810.4
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",thursday,10,801.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,11,905.7
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,12,1025.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,13,1064.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,14,1413.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,15,2084.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,16,2776.7
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,17,3093.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,18,1773.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,19,1031.9
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",thursday,20,724.7
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,21,499.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,22,364.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",thursday,23,249.9
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",tuesday,0,101.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,1,35.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,2,17.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,3,14.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,4,22.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,5,55.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,6,183.4
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,7,639.3
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,8,1066.6
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",tuesday,9,840.9
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",tuesday,10,804.9
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",tuesday,11,887.6
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",tuesday,12,998.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,13,1033.2
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",tuesday,14,1398.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,15,2124.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,16,2963.3
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,17,3368.4
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",tuesday,18,1857.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,19,1007.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,20,707.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,21,454.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,22,323.0
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",tuesday,23,215.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,0,125.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,1,44.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,2,20.2
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",wednesday,3,16.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,4,21.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,5,53.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,6,179.7
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,7,631.9
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,8,1053.8
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,9,830.6
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",wednesday,10,818.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,11,906.5
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,12,1037.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,13,1119.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,14,1425.6
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,15,2057.3
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,16,3064.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,17,3445.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,18,1892.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,19,1033.2
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,20,720.5
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",wednesday,21,462.1
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,22,327.3
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",wednesday,23,226.6
623,"Canal St (J,N,Q,R,W,Z,6)",friday,0,259.7
623,"Canal St (6,J,Z,N,Q,R,W)",friday,1,122.8
623,"Canal St (J,N,Q,R,W,Z,6)",friday,2,62.1
623,"Canal St (J,N,Q,R,W,Z,6)",friday,3,33.8
623,"Canal St (6,J,Z,N,Q,R,W)",friday,4,32.4
623,"Canal St (J,N,Q,R,W,Z,6)",friday,5,50.0
623,"Canal St (J,N,Q,R,W,Z,6)",friday,6,145.4
623,"Canal St (6,J,Z,N,Q,R,W)",friday,7,370.4
623,"Canal St (J,N,Q,R,W,Z,6)",friday,8,680.0
623,"Canal St (J,N,Q,R,W,Z,6)",friday,9,750.5
623,"Canal St (J,N,Q,R,W,Z,6)",friday,10,956.3
623,"Canal St (J,N,Q,R,W,Z,6)",friday,11,1307.9
623,"Canal St (6,J,Z,N,Q,R,W)",friday,12,1736.4
623,"Canal St (6,J,Z,N,Q,R,W)",friday,13,2156.5
623,"Canal St (J,N,Q,R,W,Z,6)",friday,14,2580.4
623,"Canal St (J,N,Q,R,W,Z,6)",friday,15,3171.4
623,"Canal St (J,N,Q,R,W,Z,6)",friday,16,3803.6
623,"Canal St (J,N,Q,R,W,Z,6)",friday,17,4455.7
623,"Canal St (6,J,Z,N,Q,R,W)",friday,18,3657.9
623,"Canal St (6,J,Z,N,Q,R,W)",friday,19,2862.5
623,"Canal St (J,N,Q,R,W,Z,6)",friday,20,2268.7
623,"Canal St (J,N,Q,R,W,Z,6)",friday,21,1824.8
623,"Canal St (6,J,Z,N,Q,R,W)",friday,22,1346.6
623,"Canal St (J,N,Q,R,W,Z,6)",friday,23,830.2
623,"Canal St (J,N,Q,R,W,Z,6)",monday,0,152.7
623,"Canal St (J,N,Q,R,W,Z,6)",monday,1,67.6
623,"Canal St (J,N,Q,R,W,Z,6)",monday,2,34.4
623,"Canal St (J,N,Q,R,W,Z,6)",monday,3,23.5
623,"Canal St (J,N,Q,R,W,Z,6)",monday,4,25.3
623,"Canal St (J,N,Q,R,W,Z,6)",monday,5,51.2
623,"Canal St (J,N,Q,R,W,Z,6)",monday,6,148.4
623,"Canal St (J,N,Q,R,W,Z,6)",monday,7,410.2
